item_id,product_category,bullet_point,item_keywords,item_name,product_type,brand,combined_text,text_id
B072Y3MDFH,SHOES_CLOTHING_PERSONAL, designer cocktail work wear business office sexy spring fall gifts for her zapatos shoe para de ladies mujer womans botas botines , designer cocktail work wear business office sexy spring fall gifts for her zapatos shoe para de ladies mujer womans botas botines ,Amazon Brand The Fix Women s Daniella Block Heel Ankle Bootie Midnight Navy 7 5 B US,SHOES,The Fix, designer cocktail work wear business office sexy spring fall gifts for her zapatos shoe para de ladies mujer womans botas botines  designer cocktail work wear business office sexy spring fall gifts for her zapatos shoe para de ladies mujer womans botas botines Amazon Brand The Fix Women s Daniella Block Heel Ankle Bootie Midnight Navy 7 5 B US,text1461
B07G1HD4Q8,SHOES_CLOTHING_PERSONAL,,,find Women s Chunky Leather Black US 5,BOOT,find.,find Women s Chunky Leather Black US 5,text1462
B07L8ZPH4K,SHOES_CLOTHING_PERSONAL, shoes clogs and mules shoes women s mules slides slide heeled shoe mule women s fashion the drop women woman ladies sandals casual basics essentials influencer amazon brand women s clothes mules clogs , shoes clogs and mules shoes women s mules slides slide heeled shoe mule women s fashion the drop women woman ladies sandals casual basics essentials influencer amazon brand women s clothes mules clogs ,The Drop Valencia Sandalia de tac n con puntera puntiaguda para mujer 8 5,SHOES,The Drop, shoes clogs and mules shoes women s mules slides slide heeled shoe mule women s fashion the drop women woman ladies sandals casual basics essentials influencer amazon brand women s clothes mules clogs  shoes clogs and mules shoes women s mules slides slide heeled shoe mule women s fashion the drop women woman ladies sandals casual basics essentials influencer amazon brand women s clothes mules clogs The Drop Valencia Sandalia de tac n con puntera puntiaguda para mujer 8 5,text1463
B0812BF5RY,SHOES_CLOTHING_PERSONAL,,,find Men s Cupsole Boat Shoe Brown Suede women 2,SHOES,find.,find Men s Cupsole Boat Shoe Brown Suede women 2,text1464
B07895WFPB,SHOES_CLOTHING_PERSONAL, sandals women women sandals sandals women womens sandals shoe sandals for women women women women sandals womens amazondesigner , sandals women women sandals sandals women womens sandals shoe sandals for women women women women sandals womens amazondesigner ,Amazon Brand 206 Collective Women s Campbell Espadrille Dress Wedge High Sandal nude patent leather 5 B US,SANDAL,206 Collective, sandals women women sandals sandals women womens sandals shoe sandals for women women women women sandals womens amazondesigner  sandals women women sandals sandals women womens sandals shoe sandals for women women women women sandals womens amazondesigner Amazon Brand 206 Collective Women s Campbell Espadrille Dress Wedge High Sandal nude patent leather 5 B US,text1465
B0748RG145,SHOES_CLOTHING_PERSONAL, zapatos shoe para de hombre caballero male mocasines casual basics gifts for fathers day gifts for dad , zapatos shoe para de hombre caballero male mocasines casual basics gifts for fathers day gifts for dad ,Amazon Brand 206 Collective Men s Union Shearling Slide Slipper Shoe green plaid 12 D US,SHOES,206 Collective, zapatos shoe para de hombre caballero male mocasines casual basics gifts for fathers day gifts for dad  zapatos shoe para de hombre caballero male mocasines casual basics gifts for fathers day gifts for dad Amazon Brand 206 Collective Men s Union Shearling Slide Slipper Shoe green plaid 12 D US,text1466
B0746MC526,SHOES_CLOTHING_PERSONAL, zapatos shoe para de ladies mujer womans mocasines designer clothing work wear office top gifts gifts for gifts for her , zapatos shoe para de ladies mujer womans mocasines designer clothing work wear office top gifts gifts for gifts for her ,Amazon Brand 206 Collective Women s Roosevelt Shearling Slide Slipper Shoe Gray 5 5 B US,SHOES,206 Collective, zapatos shoe para de ladies mujer womans mocasines designer clothing work wear office top gifts gifts for gifts for her  zapatos shoe para de ladies mujer womans mocasines designer clothing work wear office top gifts gifts for gifts for her Amazon Brand 206 Collective Women s Roosevelt Shearling Slide Slipper Shoe Gray 5 5 B US,text1467
B07Z59M553,SHOES_CLOTHING_PERSONAL,,,Amazon Brand find Women s Mule Closed Toe Heels Blau Pale Blue 4 UK,SHOES,find.,Amazon Brand find Women s Mule Closed Toe Heels Blau Pale Blue 4 UK,text1468
B07W5Q6H75,SHOES_CLOTHING_PERSONAL,,,find Women s OLIVIA 1A 2 Ankle Strap Heels Beige Beige Linen 4,SANDAL,find.,find Women s OLIVIA 1A 2 Ankle Strap Heels Beige Beige Linen 4,text1469
B088BY3XWQ,SHOES_CLOTHING_PERSONAL, Mask , Mask ,Quality Durables Unisex Kids 4 Pack Reusable Face Covering Cat Gray Heather Sports Black Big Kids,CHILDRENS_COSTUME,Quality Durables, Mask  Mask Quality Durables Unisex Kids 4 Pack Reusable Face Covering Cat Gray Heather Sports Black Big Kids,text1470
B079J7R9GD,SHOES_CLOTHING_PERSONAL, adjustable baseball men visor snapback , adjustable baseball men visor snapback ,Starter Men s Performance Visor Amazon Exclusive Black One Size,HAT,Starter, adjustable baseball men visor snapback  adjustable baseball men visor snapback Starter Men s Performance Visor Amazon Exclusive Black One Size,text1471
B0788BW8T1,SHOES_CLOTHING_PERSONAL, gifts her zapatos shoe ladies mujer womans botas botines designer spring summer dressy fancy date night , gifts her zapatos shoe ladies mujer womans botas botines designer spring summer dressy fancy date night ,La soluci n de la mujer Becca punta calcet n para botas,BOOT,The Fix, gifts her zapatos shoe ladies mujer womans botas botines designer spring summer dressy fancy date night  gifts her zapatos shoe ladies mujer womans botas botines designer spring summer dressy fancy date night La soluci n de la mujer Becca punta calcet n para botas,text1472
B07ZWB3G2S,SHOES_CLOTHING_PERSONAL,,,find Men s Gotham Moccasin Blue Light Blue US 5,SHOES,find.,find Men s Gotham Moccasin Blue Light Blue US 5,text1473
B078B1H6CX,SHOES_CLOTHING_PERSONAL, heel woman women heeled , heel woman women heeled ,Amazon Brand 206 Collective Women s Eve Stiletto Heel Dress Sandal Low Heeled,SANDAL,206 Collective, heel woman women heeled  heel woman women heeled Amazon Brand 206 Collective Women s Eve Stiletto Heel Dress Sandal Low Heeled,text1474
B08CHZY3H7,SHOES_CLOTHING_PERSONAL, womens flop flop for girls for womens , womens flop flop for girls for womens ,Solefit Women s Black Slippers 7 UK 41 EU SLFT 0067 ,SHOES,Solefit, womens flop flop for girls for womens  womens flop flop for girls for womens Solefit Women s Black Slippers 7 UK 41 EU SLFT 0067 ,text1475
B072V8QPVH,SHOES_CLOTHING_PERSONAL, zapatos shoe para de ladies mujer womans designer cocktail work wear business office sexy spring fall gifts for her , zapatos shoe para de ladies mujer womans designer cocktail work wear business office sexy spring fall gifts for her ,La soluci n de la mujer Gabriela High Heel cross strap Plataforma Vestido Sandalia,SHOES,The Fix, zapatos shoe para de ladies mujer womans designer cocktail work wear business office sexy spring fall gifts for her  zapatos shoe para de ladies mujer womans designer cocktail work wear business office sexy spring fall gifts for her La soluci n de la mujer Gabriela High Heel cross strap Plataforma Vestido Sandalia,text1476
B07D5VJ9DG,SHOES_CLOTHING_PERSONAL,,,Simple Joys by Carter s Baby Boys 2 Pack Plush Blankets,ACCESSORY,Simple Joys by Carter's,Simple Joys by Carter s Baby Boys 2 Pack Plush Blankets,text1477
B071KPT19L,SHOES_CLOTHING_PERSONAL, shoes girls boots ankle boots zip up boots desert boots kids shoes flat boots girls shoes , shoes girls boots ankle boots zip up boots desert boots kids shoes flat boots girls shoes ,Red Wagon Girls Muck Desert Boots Grey 12 us Little Kid,BOOT,Red Wagon, shoes girls boots ankle boots zip up boots desert boots kids shoes flat boots girls shoes  shoes girls boots ankle boots zip up boots desert boots kids shoes flat boots girls shoes Red Wagon Girls Muck Desert Boots Grey 12 us Little Kid,text1478
B07W7ZH525,SHOES_CLOTHING_PERSONAL,,,find Leather Brogues Brown Tan 8 UK,SHOES,find.,find Leather Brogues Brown Tan 8 UK,text1479
B01MS832UD,SHOES_CLOTHING_PERSONAL, fall winter spring summer coat jackets raincoat parka deal wool affordable reasonable cheap gifts evening wear weekend workwear office flats leather fabric , fall winter spring summer coat jackets raincoat parka deal wool affordable reasonable cheap gifts evening wear weekend workwear office flats leather fabric ,Amazon Brand find Women s Shoes with Plaited Leather and Gum Rubber Sole Multicolour Tan Navy US 7 5,SANDAL,find., fall winter spring summer coat jackets raincoat parka deal wool affordable reasonable cheap gifts evening wear weekend workwear office flats leather fabric  fall winter spring summer coat jackets raincoat parka deal wool affordable reasonable cheap gifts evening wear weekend workwear office flats leather fabric Amazon Brand find Women s Shoes with Plaited Leather and Gum Rubber Sole Multicolour Tan Navy US 7 5,text1480
B08BVKSRLD,SHOES_CLOTHING_PERSONAL, Elise Women Light Knitted Socks Sneakers Ultra Lightweight Breathable Walking Running Running Shoes xa0 , Elise Women Light Knitted Socks Sneakers Ultra Lightweight Breathable Walking Running Running Shoes xa0 ,ELISE Women s Light Blue Running Shoes 4 UK 37 EU 5 US ES S20 001 ,SHOES,ELISE, Elise Women Light Knitted Socks Sneakers Ultra Lightweight Breathable Walking Running Running Shoes xa0  Elise Women Light Knitted Socks Sneakers Ultra Lightweight Breathable Walking Running Running Shoes xa0 ELISE Women s Light Blue Running Shoes 4 UK 37 EU 5 US ES S20 001 ,text1481
B07PRMC1MF,SHOES_CLOTHING_PERSONAL, women combat ankle combat women combat , women combat ankle combat women combat ,Amazon Essentials Women s Collins Combat Boot Black 9 B US,BOOT,Amazon Essentials, women combat ankle combat women combat  women combat ankle combat women combat Amazon Essentials Women s Collins Combat Boot Black 9 B US,text1482
B0812CG3TV,SHOES_CLOTHING_PERSONAL,,,find Men s Boat Shoes Brown Cognac womens 10,SHOES,find.,find Men s Boat Shoes Brown Cognac womens 10,text1483
B072N7HZG2,SHOES_CLOTHING_PERSONAL, ballerina Shoes flat slip on ballet , ballerina Shoes flat slip on ballet ,RED WAGON Girls Bow Ballet Flats Black Black Patent UK 2 US 00,SHOES,RED WAGON, ballerina Shoes flat slip on ballet  ballerina Shoes flat slip on ballet RED WAGON Girls Bow Ballet Flats Black Black Patent UK 2 US 00,text1484
B072V8QPVC,SHOES_CLOTHING_PERSONAL, zapatos shoe para de ladies mujer womans designer cocktail work wear business office sexy spring fall gifts for her , zapatos shoe para de ladies mujer womans designer cocktail work wear business office sexy spring fall gifts for her ,La soluci n de la mujer Gabriela High Heel cross strap Plataforma Vestido Sandalia,SHOES,The Fix, zapatos shoe para de ladies mujer womans designer cocktail work wear business office sexy spring fall gifts for her  zapatos shoe para de ladies mujer womans designer cocktail work wear business office sexy spring fall gifts for her La soluci n de la mujer Gabriela High Heel cross strap Plataforma Vestido Sandalia,text1485
B07MCDBG6D,SHOES_CLOTHING_PERSONAL, woman women , woman women ,Amazon Brand find Women s Low Top Sneakers Black Zebra Print US 10 5,SHOES,find., woman women  woman women Amazon Brand find Women s Low Top Sneakers Black Zebra Print US 10 5,text1486
B07PZ98SBS,SHOES_CLOTHING_PERSONAL,,,Amazon Brand find Women s Block Heel Mule Open Toe Sandals,SHOES,find.,Amazon Brand find Women s Block Heel Mule Open Toe Sandals,text1487
B0815FPCPH,SHOES_CLOTHING_PERSONAL,,,find Women s Boat Shoes,SHOES,find.,find Women s Boat Shoes,text1488
B07W93M9Q9,SHOES_CLOTHING_PERSONAL, woman , woman ,find Leather Hurrache Closed Sandals Elfenbein Bone 40 EU,SANDAL,find., woman  woman find Leather Hurrache Closed Sandals Elfenbein Bone 40 EU,text1489
B0788BKRNX,SHOES_CLOTHING_PERSONAL, gifts her zapatos shoe ladies mujer womans botas botines designer spring summer dressy fancy date night , gifts her zapatos shoe ladies mujer womans botas botines designer spring summer dressy fancy date night ,La soluci n de la mujer Becca punta calcet n para botas,BOOT,The Fix, gifts her zapatos shoe ladies mujer womans botas botines designer spring summer dressy fancy date night  gifts her zapatos shoe ladies mujer womans botas botines designer spring summer dressy fancy date night La soluci n de la mujer Becca punta calcet n para botas,text1490
B0748R52S3,SHOES_CLOTHING_PERSONAL, zapatos shoe para de hombre caballero male mocasines casual basics gifts for fathers day gifts for dad , zapatos shoe para de hombre caballero male mocasines casual basics gifts for fathers day gifts for dad ,Amazon Brand 206 Collective Men s Union Shearling Slide Slipper Shoe chestnut 8 D US,SHOES,206 Collective, zapatos shoe para de hombre caballero male mocasines casual basics gifts for fathers day gifts for dad  zapatos shoe para de hombre caballero male mocasines casual basics gifts for fathers day gifts for dad Amazon Brand 206 Collective Men s Union Shearling Slide Slipper Shoe chestnut 8 D US,text1491
B0812CF4Z2,SHOES_CLOTHING_PERSONAL,,,find Men s Cupsole Boat Shoe Blue Suede us 7,SHOES,find.,find Men s Cupsole Boat Shoe Blue Suede us 7,text1492
B07NQ3ZX58,SHOES_CLOTHING_PERSONAL,,,Amazon Essentials Women s Casual Ankle Strap Sandal,SANDAL,Amazon Essentials,Amazon Essentials Women s Casual Ankle Strap Sandal,text1493
B076ZYG4G3,SHOES_CLOTHING_PERSONAL, zapatos shoe ladies mujer womans gifts her designer spring summer date night dressy fancy high heels , zapatos shoe ladies mujer womans gifts her designer spring summer date night dressy fancy high heels ,Amazon Brand The Fix Women s Lizzie Block Heel Ruffled Sandal Heeled Bubble Gum Pink Suede 8 5 B US,SANDAL,The Fix, zapatos shoe ladies mujer womans gifts her designer spring summer date night dressy fancy high heels  zapatos shoe ladies mujer womans gifts her designer spring summer date night dressy fancy high heels Amazon Brand The Fix Women s Lizzie Block Heel Ruffled Sandal Heeled Bubble Gum Pink Suede 8 5 B US,text1494
B07HPX538R,SHOES_CLOTHING_PERSONAL, spring summer , spring summer ,Amazon Brand find Women s Wedge Heels Sandals Slipper White US 6 5,SANDAL,find., spring summer  spring summer Amazon Brand find Women s Wedge Heels Sandals Slipper White US 6 5,text1495
B0788BW8T3,SHOES_CLOTHING_PERSONAL, gifts her zapatos shoe ladies mujer womans botas botines designer spring summer dressy fancy date night , gifts her zapatos shoe ladies mujer womans botas botines designer spring summer dressy fancy date night ,La soluci n de la mujer Becca punta calcet n para botas,BOOT,The Fix, gifts her zapatos shoe ladies mujer womans botas botines designer spring summer dressy fancy date night  gifts her zapatos shoe ladies mujer womans botas botines designer spring summer dressy fancy date night La soluci n de la mujer Becca punta calcet n para botas,text1496
B072V9J15V,SHOES_CLOTHING_PERSONAL, zapatos shoe para de ladies mujer womans botas botines designer cocktail work wear business office sexy spring fall gifts for her , zapatos shoe para de ladies mujer womans botas botines designer cocktail work wear business office sexy spring fall gifts for her ,Amazon Brand The Fix Women s Daniella Block Heel Ankle Bootie Pine Green 11 B US,SHOES,The Fix, zapatos shoe para de ladies mujer womans botas botines designer cocktail work wear business office sexy spring fall gifts for her  zapatos shoe para de ladies mujer womans botas botines designer cocktail work wear business office sexy spring fall gifts for her Amazon Brand The Fix Women s Daniella Block Heel Ankle Bootie Pine Green 11 B US,text1497
B088BYKM3N,SHOES_CLOTHING_PERSONAL, Mask , Mask ,Quality Durables Unisex Kids 4 Pack Reusable Face Covering Black Dot Pink White Black Star Light Blue Little Kids,CHILDRENS_COSTUME,Quality Durables, Mask  Mask Quality Durables Unisex Kids 4 Pack Reusable Face Covering Black Dot Pink White Black Star Light Blue Little Kids,text1498
B082PNFLMC,SHOES_CLOTHING_PERSONAL, womens flats ballet flats knit flats flats womens ballet flats womens knit knit , womens flats ballet flats knit flats flats womens ballet flats womens knit knit ,Amazon Essentials Women s Ballet Flat Leopard Knit 6 5 Wide US,SHOES,Amazon Essentials, womens flats ballet flats knit flats flats womens ballet flats womens knit knit  womens flats ballet flats knit flats flats womens ballet flats womens knit knit Amazon Essentials Women s Ballet Flat Leopard Knit 6 5 Wide US,text1499
B072V9J4R9,SHOES_CLOTHING_PERSONAL, zapatos shoe para de ladies mujer womans designer cocktail work wear business office sexy spring fall gifts for her , zapatos shoe para de ladies mujer womans designer cocktail work wear business office sexy spring fall gifts for her ,El tobillo Fix Colette de la mujer envolver vestido Sandalia,SHOES,The Fix, zapatos shoe para de ladies mujer womans designer cocktail work wear business office sexy spring fall gifts for her  zapatos shoe para de ladies mujer womans designer cocktail work wear business office sexy spring fall gifts for her El tobillo Fix Colette de la mujer envolver vestido Sandalia,text1500
B07FXVR5K8,SHOES_CLOTHING_PERSONAL, women woman clothing sandals casual summer spring , women woman clothing sandals casual summer spring ,Amazon Essentials Women s Belice Ballet Flat Dark Bronze 9 5 B US,SHOES,Amazon Essentials, women woman clothing sandals casual summer spring  women woman clothing sandals casual summer spring Amazon Essentials Women s Belice Ballet Flat Dark Bronze 9 5 B US,text1501
B07YFZPPWH,SHOES_CLOTHING_PERSONAL,,,find Womens Women s Mid Heel Strappy Sandal Braun Praline Nude US 8,SHOES,find.,find Womens Women s Mid Heel Strappy Sandal Braun Praline Nude US 8,text1502
B07YFZP31P,SHOES_CLOTHING_PERSONAL, heel woman women patent , heel woman women patent ,find Women s Point Court Closed Toe Kitten Heels Beige US 9,SHOES,find., heel woman women patent  heel woman women patent find Women s Point Court Closed Toe Kitten Heels Beige US 9,text1503
B07NBZL8NY,SHOES_CLOTHING_PERSONAL, boot women ankle woman booty , boot women ankle woman booty ,Amazon Brand find Women s Ankle Boots Brown Chocolate US 9 5,BOOT,find., boot women ankle woman booty  boot women ankle woman booty Amazon Brand find Women s Ankle Boots Brown Chocolate US 9 5,text1504
B07DWD8HP2,SHOES_CLOTHING_PERSONAL,,,find Women s Leather Cleated Black Polido 7 UK,BOOT,find.,find Women s Leather Cleated Black Polido 7 UK,text1505
B0748RLD6P,SHOES_CLOTHING_PERSONAL, zapatos shoe para de hombre caballero male mocasines casual basics gifts for fathers day gifts for dad , zapatos shoe para de hombre caballero male mocasines casual basics gifts for fathers day gifts for dad ,Amazon Brand 206 Collective Men s Union Shearling Slide Slipper Shoe charcoal 13 D US,SHOES,206 Collective, zapatos shoe para de hombre caballero male mocasines casual basics gifts for fathers day gifts for dad  zapatos shoe para de hombre caballero male mocasines casual basics gifts for fathers day gifts for dad Amazon Brand 206 Collective Men s Union Shearling Slide Slipper Shoe charcoal 13 D US,text1506
B072V88KF5,SHOES_CLOTHING_PERSONAL, zapatos shoe para de ladies mujer womans designer cocktail work wear business office sexy spring fall gifts for her , zapatos shoe para de ladies mujer womans designer cocktail work wear business office sexy spring fall gifts for her ,El tobillo Fix Colette de la mujer envolver vestido Sandalia,SHOES,The Fix, zapatos shoe para de ladies mujer womans designer cocktail work wear business office sexy spring fall gifts for her  zapatos shoe para de ladies mujer womans designer cocktail work wear business office sexy spring fall gifts for her El tobillo Fix Colette de la mujer envolver vestido Sandalia,text1507
B082PMYBPG,SHOES_CLOTHING_PERSONAL, womens flats ballet flats knit flats flats womens ballet flats womens knit knit , womens flats ballet flats knit flats flats womens ballet flats womens knit knit ,Amazon Essentials Women s Ballet Flat Light Grey Knit 7 5 B US,SHOES,Amazon Essentials, womens flats ballet flats knit flats flats womens ballet flats womens knit knit  womens flats ballet flats knit flats flats womens ballet flats womens knit knit Amazon Essentials Women s Ballet Flat Light Grey Knit 7 5 B US,text1508
B07TJ1D7NJ,SHOES_CLOTHING_PERSONAL,,,find Aaron Brogues Smart Black 7 UK,SHOES,find.,find Aaron Brogues Smart Black 7 UK,text1509
B07RG8CP84,SHOES_CLOTHING_PERSONAL, short dark beanie plain cuffed gent beeny goodfellow woman beenie marled , short dark beanie plain cuffed gent beeny goodfellow woman beenie marled ,Amazon Brand Goodthreads Men s Soft Cotton Cable Knit Beanie Navy One Size,HAT,Goodthreads, short dark beanie plain cuffed gent beeny goodfellow woman beenie marled  short dark beanie plain cuffed gent beeny goodfellow woman beenie marled Amazon Brand Goodthreads Men s Soft Cotton Cable Knit Beanie Navy One Size,text1510
B0788C6XF9,SHOES_CLOTHING_PERSONAL, women shoe booties womens women women for women women for women , women shoe booties womens women women for women women for women ,Amazon Brand The Fix Women s Giana Open Toe Bootie with Pearl Buckle black leather 8 5 B US,BOOT,The Fix, women shoe booties womens women women for women women for women  women shoe booties womens women women for women women for women Amazon Brand The Fix Women s Giana Open Toe Bootie with Pearl Buckle black leather 8 5 B US,text1511
B078GJYQBY,SHOES_CLOTHING_PERSONAL, Leather Sandal Women Donddi Sandal amazondesigner , Leather Sandal Women Donddi Sandal amazondesigner ,Amazon Brand 206 Collective Women s Cedar Casual Double Band Sandal Black Leather 10 5 B US,SANDAL,206 Collective, Leather Sandal Women Donddi Sandal amazondesigner  Leather Sandal Women Donddi Sandal amazondesigner Amazon Brand 206 Collective Women s Cedar Casual Double Band Sandal Black Leather 10 5 B US,text1512
B07RW51KJY,SHOES_CLOTHING_PERSONAL,,,Amazon Brand find Men s Moffat Black US 11,BOOT,find.,Amazon Brand find Men s Moffat Black US 11,text1513
B0746MD13V,SHOES_CLOTHING_PERSONAL, zapatos shoe para de ladies mujer womans mocasines designer clothing work wear office top gifts gifts for gifts for her , zapatos shoe para de ladies mujer womans mocasines designer clothing work wear office top gifts gifts for gifts for her ,Amazon Brand 206 Collective Women s Roosevelt Shearling Slide Slipper Shoe Black 8 B US,SHOES,206 Collective, zapatos shoe para de ladies mujer womans mocasines designer clothing work wear office top gifts gifts for gifts for her  zapatos shoe para de ladies mujer womans mocasines designer clothing work wear office top gifts gifts for gifts for her Amazon Brand 206 Collective Women s Roosevelt Shearling Slide Slipper Shoe Black 8 B US,text1514
B06XJ4F8BR,SHOES_CLOTHING_PERSONAL,,,Amazon Brand find Women s Mary Closed Back Heels White White US 9 5,SHOES,find.,Amazon Brand find Women s Mary Closed Back Heels White White US 9 5,text1515
B07Z9K8V14,SHOES_CLOTHING_PERSONAL,,,find Men s Moccasin Braun Biscuit 10 UK,SHOES,find.,find Men s Moccasin Braun Biscuit 10 UK,text1516
B071JM2QL3,SHOES_CLOTHING_PERSONAL, Fashion Shoes Top Sneakers Low Girls , Fashion Shoes Top Sneakers Low Girls ,Red Wagon Girls Slip on Skate Low Top Sneakers Multicolor Red Floral 4,SHOES,Red Wagon, Fashion Shoes Top Sneakers Low Girls  Fashion Shoes Top Sneakers Low Girls Red Wagon Girls Slip on Skate Low Top Sneakers Multicolor Red Floral 4,text1517
B07VHT55JS,SHOES_CLOTHING_PERSONAL,,,Amazon Essentials Women s Slumber Slipper Black 6 M US Amazon Vine,SHOES,Amazon Essentials,Amazon Essentials Women s Slumber Slipper Black 6 M US Amazon Vine,text1518
B072V7TJ93,SHOES_CLOTHING_PERSONAL, designer cocktail work wear business office sexy spring fall gifts for her zapatos shoe para de ladies mujer womans botas , designer cocktail work wear business office sexy spring fall gifts for her zapatos shoe para de ladies mujer womans botas ,La soluci n de la mujer Kelly Over The Knee Studded arranque,SHOES,The Fix, designer cocktail work wear business office sexy spring fall gifts for her zapatos shoe para de ladies mujer womans botas  designer cocktail work wear business office sexy spring fall gifts for her zapatos shoe para de ladies mujer womans botas La soluci n de la mujer Kelly Over The Knee Studded arranque,text1519
B07MFBX3YZ,SHOES_CLOTHING_PERSONAL, Women sandals sandal , Women sandals sandal ,Amazon Brand 206 Collective Women s Sabor Flat Sandal Black 7 5 B US,SANDAL,206 Collective, Women sandals sandal  Women sandals sandal Amazon Brand 206 Collective Women s Sabor Flat Sandal Black 7 5 B US,text1520
B07D42KCY6,SHOES_CLOTHING_PERSONAL, woman women , woman women ,find Women s Soft Slipper Black 6 UK,SHOES,find., woman women  woman women find Women s Soft Slipper Black 6 UK,text1521
B07TVKYSZK,SHOES_CLOTHING_PERSONAL,,,Amazon Essentials Little Kids Ballet Flat,SHOES,Amazon Essentials,Amazon Essentials Little Kids Ballet Flat,text1522
B082MV5QS5,SHOES_CLOTHING_PERSONAL,,,find Prase Leather Closed Toe Heels Beige Nude 7 UK,SHOES,find.,find Prase Leather Closed Toe Heels Beige Nude 7 UK,text1523
B0746MR6X3,SHOES_CLOTHING_PERSONAL, zapatos shoe para de ladies mujer womans mocasines designer clothing work wear office top gifts gifts for gifts for her , zapatos shoe para de ladies mujer womans mocasines designer clothing work wear office top gifts gifts for gifts for her ,Amazon Brand 206 Collective Women s Roosevelt Shearling Slide Slipper Shoe Red Plaid 7 5 B US,SHOES,206 Collective, zapatos shoe para de ladies mujer womans mocasines designer clothing work wear office top gifts gifts for gifts for her  zapatos shoe para de ladies mujer womans mocasines designer clothing work wear office top gifts gifts for gifts for her Amazon Brand 206 Collective Women s Roosevelt Shearling Slide Slipper Shoe Red Plaid 7 5 B US,text1524
B01NB1GHGH,SHOES_CLOTHING_PERSONAL, casual basics designer work wear business office top gifts gifts for zapatos shoe para de hombre caballero male botas fathers day gifts for dad , casual basics designer work wear business office top gifts gifts for zapatos shoe para de hombre caballero male botas fathers day gifts for dad ,206 Collective Pioneer Moc Toe Botas de cord n para hombre,SHOES,206 Collective, casual basics designer work wear business office top gifts gifts for zapatos shoe para de hombre caballero male botas fathers day gifts for dad  casual basics designer work wear business office top gifts gifts for zapatos shoe para de hombre caballero male botas fathers day gifts for dad 206 Collective Pioneer Moc Toe Botas de cord n para hombre,text1525
B072MTHLWJ,SHOES_CLOTHING_PERSONAL,,,RED WAGON Girls Cadete Mary Jane Purple us 7,SHOES,RED WAGON,RED WAGON Girls Cadete Mary Jane Purple us 7,text1526
B07W5VV562,SHOES_CLOTHING_PERSONAL,,,find Womens Women s Leather Brogues,SHOES,find.,find Womens Women s Leather Brogues,text1527
B072MTSB71,SHOES_CLOTHING_PERSONAL,,,Amazon Brand find Women s Trainer in Retro Low Top With Suede Detail White US 8 5,SHOES,find.,Amazon Brand find Women s Trainer in Retro Low Top With Suede Detail White US 8 5,text1528
B07D5QSSN5,SHOES_CLOTHING_PERSONAL,,,Simple Joys by Carter s Baby Boys 8 Pack Burp Cloth and Bib Set,ACCESSORY,Simple Joys by Carter's,Simple Joys by Carter s Baby Boys 8 Pack Burp Cloth and Bib Set,text1529
B07MBB4716,SHOES_CLOTHING_PERSONAL, women mujer heel sandalia woman , women mujer heel sandalia woman ,Amazon Brand find Women s Tie Up Sandal With Kitten Heel,SANDAL,find., women mujer heel sandalia woman  women mujer heel sandalia woman Amazon Brand find Women s Tie Up Sandal With Kitten Heel,text1530
B07Z8F7DB4,SHOES_CLOTHING_PERSONAL,,,find Men s Ashby Brogues Brown Tan Womens 10,SHOES,find.,find Men s Ashby Brogues Brown Tan Womens 10,text1531
B07MHY9W6N,SHOES_CLOTHING_PERSONAL, Women sandals sandal thong sandal strap , Women sandals sandal thong sandal strap ,Amazon Brand 206 Collective Women s Sakon Leather Flat Sandal White 7 5 B US,SANDAL,206 Collective, Women sandals sandal thong sandal strap  Women sandals sandal thong sandal strap Amazon Brand 206 Collective Women s Sakon Leather Flat Sandal White 7 5 B US,text1532
B081SN3LWK,SHOES_CLOTHING_PERSONAL,,,find Men s Smart Leather Boot Desert,BOOT,find.,find Men s Smart Leather Boot Desert,text1533
B07VQ8KTTZ,SHOES_CLOTHING_PERSONAL, boot women ankle woman booty leather , boot women ankle woman booty leather ,find Chunky Sole Leather Chelsea Boots Brown 8 UK,BOOT,find., boot women ankle woman booty leather  boot women ankle woman booty leather find Chunky Sole Leather Chelsea Boots Brown 8 UK,text1534
B0812CM956,SHOES_CLOTHING_PERSONAL,,,find Women s Moccasin Blue Navy US 5,SHOES,find.,find Women s Moccasin Blue Navy US 5,text1535
B072MFG81L,SHOES_CLOTHING_PERSONAL, Fashion Shoes Top Sneakers Low Girls , Fashion Shoes Top Sneakers Low Girls ,RED WAGON Girls Embellished Slip On Skate Shoe Low Top Sneakers Grey 8 Small,SHOES,RED WAGON, Fashion Shoes Top Sneakers Low Girls  Fashion Shoes Top Sneakers Low Girls RED WAGON Girls Embellished Slip On Skate Shoe Low Top Sneakers Grey 8 Small,text1536
B072Y3BZ1V,SHOES_CLOTHING_PERSONAL, designer cocktail work wear business office sexy spring fall gifts for her zapatos shoe para de ladies mujer womans botas botines , designer cocktail work wear business office sexy spring fall gifts for her zapatos shoe para de ladies mujer womans botas botines ,Amazon Brand The Fix Women s Daniella Block Heel Ankle Bootie Midnight Navy 10 B US,SHOES,The Fix, designer cocktail work wear business office sexy spring fall gifts for her zapatos shoe para de ladies mujer womans botas botines  designer cocktail work wear business office sexy spring fall gifts for her zapatos shoe para de ladies mujer womans botas botines Amazon Brand The Fix Women s Daniella Block Heel Ankle Bootie Midnight Navy 10 B US,text1537
